id,dates,cardinal_points,region,city,latitude,longitude,category,commodity,unit,price_flag,price_type,currency,price,usd_price
2081,1/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,3.12,0.6792
2082,1/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,7.5,1.6302
2083,1/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,vegetables and fruits,Onions,KG,actual,Retail,LYD,3,0.6521
2084,1/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,1.75,0.3804
2103,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Diapers,30 pcs,actual,Retail,LYD,18,3.9124
2104,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Dishwashing liquid,L,actual,Retail,LYD,3,0.6521
2105,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2106,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Laundry soap,KG,actual,Retail,LYD,8.33,1.8106
2107,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4,0.8694
2108,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Shampoo,250 ML,actual,Retail,LYD,4.5,0.9781
2109,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Toothbrush,Brush,actual,Retail,LYD,2,0.4347
2110,1/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Toothpaste,100 ML,actual,Retail,LYD,7,1.5215
2117,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.1369
2118,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.5,0.7607
2119,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.5,0.326
2120,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Potatoes,KG,actual,Retail,LYD,2,0.4347
2121,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Rice,KG,actual,Retail,LYD,4,0.8694
2122,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2,0.4347
2123,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,14.5,3.1517
2124,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.86,1.0563
2125,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,13,2.8256
2126,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,44,9.5636
2127,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2.35,0.5108
2128,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,4,0.8694
2130,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,miscellaneous food,Salt,KG,actual,Retail,LYD,1.5,0.326
2131,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,miscellaneous food,Sugar,KG,actual,Retail,LYD,4.75,1.0324
2132,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,5,1.0868
2133,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,6,1.3041
2134,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1,0.2174
2135,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Diapers,30 pcs,actual,Retail,LYD,25,5.4339
2136,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Dishwashing liquid,L,actual,Retail,LYD,8,1.7388
2137,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2138,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Laundry soap,KG,actual,Retail,LYD,14,3.043
2139,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,6,1.3041
2140,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Shampoo,250 ML,actual,Retail,LYD,3.5,0.7607
2141,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Toothbrush,Brush,actual,Retail,LYD,1,0.2174
2142,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Toothpaste,100 ML,actual,Retail,LYD,5,1.0868
2143,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3,0.6521
2144,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,pulses and nuts,Beans,400 G,actual,Retail,LYD,2,0.4347
2145,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.5,0.5434
2146,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,5,1.0868
2147,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,vegetables and fruits,Onions,KG,actual,Retail,LYD,2.25,0.4891
2148,1/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2,0.4347
2167,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Diapers,30 pcs,actual,Retail,LYD,22,4.7818
2168,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Dishwashing liquid,L,actual,Retail,LYD,4.67,1.0151
2169,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2170,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Laundry soap,KG,actual,Retail,LYD,10,2.1736
2171,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4.69,1.0194
2172,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Shampoo,250 ML,actual,Retail,LYD,4.44,0.9651
2173,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Toothbrush,Brush,actual,Retail,LYD,2,0.4347
2174,1/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Toothpaste,100 ML,actual,Retail,LYD,8,1.7388
2199,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Diapers,30 pcs,actual,Retail,LYD,29,6.3033
2200,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Dishwashing liquid,L,actual,Retail,LYD,4,0.8694
2201,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Handwash soap,Bar,actual,Retail,LYD,1.25,0.2717
2202,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Laundry soap,KG,actual,Retail,LYD,1.5,0.326
2203,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,6,1.3041
2204,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Shampoo,250 ML,actual,Retail,LYD,5.5,1.1955
2205,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Toothbrush,Brush,actual,Retail,LYD,2.5,0.5434
2206,1/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.5,0.5434
2230,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Diapers,30 pcs,actual,Retail,LYD,29,6.3033
2231,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Dishwashing liquid,L,actual,Retail,LYD,8.75,1.9019
2232,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Handwash soap,Bar,actual,Retail,LYD,2.75,0.5977
2233,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Laundry soap,KG,actual,Retail,LYD,1.04,0.226
2234,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
2235,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Shampoo,250 ML,actual,Retail,LYD,6.75,1.4672
2236,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Toothbrush,Brush,actual,Retail,LYD,3,0.6521
2237,1/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Toothpaste,100 ML,actual,Retail,LYD,5.5,1.1955
2262,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Diapers,30 pcs,actual,Retail,LYD,40,8.6942
2263,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Dishwashing liquid,L,actual,Retail,LYD,2,0.4347
2264,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Handwash soap,Bar,actual,Retail,LYD,2.5,0.5434
2265,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Laundry soap,KG,actual,Retail,LYD,2,0.4347
2266,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5.5,1.1955
2267,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Shampoo,250 ML,actual,Retail,LYD,5.25,1.1411
2268,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Toothbrush,Brush,actual,Retail,LYD,1.5,0.326
2269,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Toothpaste,100 ML,actual,Retail,LYD,3,0.6521
2271,1/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,pulses and nuts,Beans,400 G,actual,Retail,LYD,3.75,0.8151
2294,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Diapers,30 pcs,actual,Retail,LYD,26.25,5.7056
2295,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.88,1.2781
2296,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Handwash soap,Bar,actual,Retail,LYD,1.25,0.2717
2297,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Laundry soap,KG,actual,Retail,LYD,9,1.9562
2298,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5.32,1.1552
2299,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Shampoo,250 ML,actual,Retail,LYD,6.69,1.4541
2300,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Toothbrush,Brush,actual,Retail,LYD,3.25,0.7064
2301,1/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Toothpaste,100 ML,actual,Retail,LYD,9.5,2.0649
2326,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Diapers,30 pcs,actual,Retail,LYD,26.5,5.7599
2327,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Dishwashing liquid,L,actual,Retail,LYD,8,1.7388
2328,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Handwash soap,Bar,actual,Retail,LYD,2,0.4347
2329,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Laundry soap,KG,actual,Retail,LYD,11.61,2.5224
2330,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.17,0.6879
2331,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Shampoo,250 ML,actual,Retail,LYD,10,2.1736
2332,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Toothbrush,Brush,actual,Retail,LYD,2.75,0.5977
2333,1/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Toothpaste,100 ML,actual,Retail,LYD,8,1.7388
2357,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Diapers,30 pcs,actual,Retail,LYD,26,5.6512
2358,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Dishwashing liquid,L,actual,Retail,LYD,4.25,0.9238
2359,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2360,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Laundry soap,KG,actual,Retail,LYD,9.05,1.9671
2361,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4.25,0.9238
2362,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Shampoo,250 ML,actual,Retail,LYD,10,2.1736
2363,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Toothbrush,Brush,actual,Retail,LYD,3.5,0.7607
2364,1/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Toothpaste,100 ML,actual,Retail,LYD,3.5,0.7607
2388,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Diapers,30 pcs,actual,Retail,LYD,23,4.9992
2389,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Dishwashing liquid,L,actual,Retail,LYD,1.17,0.2543
2390,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2391,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Laundry soap,KG,actual,Retail,LYD,8,1.7388
2392,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.75,0.8151
2393,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Shampoo,250 ML,actual,Retail,LYD,5.92,1.2867
2394,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Toothbrush,Brush,actual,Retail,LYD,4.5,0.9781
2395,1/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.25,0.4891
2418,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Diapers,30 pcs,actual,Retail,LYD,20.36,4.4254
2419,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Dishwashing liquid,L,actual,Retail,LYD,3,0.6521
2420,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Handwash soap,Bar,actual,Retail,LYD,3.5,0.7607
2421,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Laundry soap,KG,actual,Retail,LYD,9,1.9562
2422,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4,0.8694
2423,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Shampoo,250 ML,actual,Retail,LYD,3.67,0.7966
2424,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
2425,1/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Toothpaste,100 ML,actual,Retail,LYD,5,1.0868
2449,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Diapers,30 pcs,actual,Retail,LYD,19.29,4.1917
2450,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Dishwashing liquid,L,actual,Retail,LYD,1.2,0.2608
2451,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Handwash soap,Bar,actual,Retail,LYD,1.6,0.3478
2452,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Laundry soap,KG,actual,Retail,LYD,5,1.0868
2453,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3,0.6521
2454,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Shampoo,250 ML,actual,Retail,LYD,7.25,1.5758
2455,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Toothbrush,Brush,actual,Retail,LYD,2.25,0.4891
2456,1/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Toothpaste,100 ML,actual,Retail,LYD,3,0.6521
2480,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Diapers,30 pcs,actual,Retail,LYD,18.5,4.0211
2481,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Dishwashing liquid,L,actual,Retail,LYD,1.2,0.2608
2482,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Handwash soap,Bar,actual,Retail,LYD,2,0.4347
2483,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Laundry soap,KG,actual,Retail,LYD,8.33,1.8106
2484,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
2485,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Shampoo,250 ML,actual,Retail,LYD,6.5,1.4128
2486,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
2487,1/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Toothpaste,100 ML,actual,Retail,LYD,6,1.3041
2512,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Diapers,30 pcs,actual,Retail,LYD,18.5,4.0211
2513,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Dishwashing liquid,L,actual,Retail,LYD,1.2,0.2608
2514,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Handwash soap,Bar,actual,Retail,LYD,2.4,0.5217
2515,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Laundry soap,KG,actual,Retail,LYD,8.33,1.8106
2516,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
2517,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Shampoo,250 ML,actual,Retail,LYD,6.5,1.4128
2518,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
2519,1/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Toothpaste,100 ML,actual,Retail,LYD,6,1.3041
2544,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Diapers,30 pcs,actual,Retail,LYD,22,4.7818
2545,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Dishwashing liquid,L,actual,Retail,LYD,3.75,0.8151
2546,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Handwash soap,Bar,actual,Retail,LYD,2.25,0.4891
2547,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Laundry soap,KG,actual,Retail,LYD,6.5,1.4128
2548,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5.5,1.1955
2549,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Shampoo,250 ML,actual,Retail,LYD,6.75,1.4672
2550,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Toothbrush,Brush,actual,Retail,LYD,1.5,0.326
2551,1/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Toothpaste,100 ML,actual,Retail,LYD,7.5,1.6302
2576,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Diapers,30 pcs,actual,Retail,LYD,24,5.2165
2577,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Dishwashing liquid,L,actual,Retail,LYD,2,0.4347
2578,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Handwash soap,Bar,actual,Retail,LYD,1.88,0.4075
2579,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Laundry soap,KG,actual,Retail,LYD,7,1.5215
2580,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,8,1.7388
2581,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Shampoo,250 ML,actual,Retail,LYD,9,1.9562
2582,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Toothbrush,Brush,actual,Retail,LYD,2,0.4347
2583,1/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Toothpaste,100 ML,actual,Retail,LYD,4.5,0.9781
2608,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Diapers,30 pcs,actual,Retail,LYD,23.5,5.1079
2609,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Dishwashing liquid,L,actual,Retail,LYD,2.65,0.576
2610,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2611,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Laundry soap,KG,actual,Retail,LYD,7.42,1.6117
2612,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4,0.8694
2613,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Shampoo,250 ML,actual,Retail,LYD,5.25,1.1411
2614,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Toothbrush,Brush,actual,Retail,LYD,1.5,0.326
2615,1/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Toothpaste,100 ML,actual,Retail,LYD,5.21,1.1324
2639,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Diapers,30 pcs,actual,Retail,LYD,18.75,4.0754
2640,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Dishwashing liquid,L,actual,Retail,LYD,4.5,0.9781
2641,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2642,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Laundry soap,KG,actual,Retail,LYD,7.75,1.6845
2643,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.5,0.7607
2644,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Shampoo,250 ML,actual,Retail,LYD,5,1.0868
2645,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Toothbrush,Brush,actual,Retail,LYD,1.75,0.3804
2646,1/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Toothpaste,100 ML,actual,Retail,LYD,7,1.5215
2653,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
2654,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.1,0.6738
2655,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.3,0.2826
2656,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.5,0.7607
2657,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Rice,KG,actual,Retail,LYD,2.86,0.6216
2658,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,1.3,0.2826
2659,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,13,2.8256
2660,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.1,0.8912
2661,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,12,2.6083
2662,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,36,7.8248
2663,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,3.5,0.7607
2664,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,4.4,0.9564
2665,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,12.5,2.7169
2666,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
2667,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,miscellaneous food,Sugar,KG,actual,Retail,LYD,3.8,0.826
2668,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.5,1.4128
2669,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5.5,1.1955
2670,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1.3,0.2826
2671,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Diapers,30 pcs,actual,Retail,LYD,18.5,4.0211
2672,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Dishwashing liquid,L,actual,Retail,LYD,0.83,0.1804
2673,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Handwash soap,Bar,actual,Retail,LYD,2.25,0.4891
